id,yield
16992,6213.410666680007
16993,6380.173577380012
16994,5803.240972039997
16995,6389.077810549997
16996,5336.303800979973
16997,7366.288669570004
16998,3747.639153560005
16999,6863.380171850013
17000,6454.480258899987
17001,5606.874697699993
17002,7331.916984999997
17003,6539.675317129995
17004,4802.13565501001
17005,6795.1243610400115
17006,5636.499803299992
17007,6154.89034885001
17008,7089.15672988
17009,3826.6639865699967
17010,6315.366487540011
17011,5554.998280699997
17012,5613.900363599996
17013,7985.641199210003
17014,7539.585882270036
17015,5622.299719469991
17016,6981.097217250012
17017,5225.472500909999
17018,6742.815723750009
17019,6231.34063046
17020,7275.320703480021
17021,7371.147521010004
17022,4974.198419339994
17023,5588.318412539992
17024,4320.4532606499815
17025,6033.74061888
17026,2505.4343139199964
17027,4883.39743837001
17028,7384.485107260004
17029,7533.910149390039
17030,5856.665919099999
17031,7298.026649750024
17032,6474.5590501499955
17033,2787.1666144399865
17034,6004.761149869995
17035,7310.787271019994
17036,5635.986153979995
17037,7310.305105110021
17038,4847.790920260009
17039,6738.683327390009
17040,7351.692487789994
17041,7449.789842590017
17042,5769.214792350001
17043,3384.346864170004
17044,5569.31915672
17045,6502.127391339995
17046,6755.971587070014
17047,6485.122292199988
17048,5582.049051629995
17049,5512.008528699997
17050,6489.140326119988
17051,7510.13373466003
17052,6199.75068683001
17053,6192.319319110011
17054,8463.290465379947
17055,5521.065857849986
17056,8228.08018435002
17057,5060.231110979997
17058,6189.584534050012
17059,6572.335246360002
17060,6307.211894479997
17061,5326.723944199982
17062,5577.5583314499945
17063,5516.292461549984
17064,5612.582005610004
17065,6761.124446230009
17066,5653.361557699984
17067,4156.854035209985
17068,5455.807098209983
17069,5666.423432439983
17070,6751.433475480012
17071,6829.607588960005
17072,3225.0320521099934
17073,5686.69133668999
17074,6190.212494340006
17075,6723.225298900013
17076,7454.227018190019
17077,5322.070510189984
17078,8233.34037503002
17079,6569.799413709997
17080,6561.411823950001
17081,5648.562532439992
17082,7400.862930590008
17083,6980.121952260013
17084,4975.248365670009
17085,5750.545117860001
17086,6319.630617350008
17087,7326.654682719991
17088,7737.352262929989
17089,8307.424957069952
17090,5362.34487863
17091,6454.154231449996
17092,3918.1901297800127
17093,5331.418691619974
17094,7726.7089453200115
17095,6967.161656250019
17096,7614.891476090021
17097,6351.419795920001
17098,6812.022366900011
17099,4660.936897489995
17100,5742.56479589
17101,6889.089191550016
17102,6509.692578270002
17103,5603.159590679997
17104,7014.933125590011
17105,8205.374101520016
17106,5459.932365310005
17107,7339.307003990007
17108,7352.941240759997
17109,8232.455961570025
17110,4232.36157122999
17111,7787.460489390012
17112,5356.276880429985
17113,5635.342732579986
17114,3448.086315820005
17115,6747.918303130013
17116,6178.131521690014
17117,6907.456061510019
17118,8192.527550090017
17119,6933.783419440018
17120,6184.418044190007
17121,5251.960496960003
17122,5621.575161730004
17123,5048.787788250003
17124,4964.904984999993
17125,4602.27864699
17126,7533.75723098004
17127,7465.896156460022
17128,4722.279863830007
17129,3991.517232160001
17130,5753.78347883
17131,6524.957289389995
17132,3418.807106930002
17133,7375.877874100003
17134,6931.79514672002
17135,6783.8806224500095
17136,6165.146498020009
17137,3395.6397266100016
17138,6312.378005540005
17139,6564.811541219997
17140,5757.01748745999
17141,5616.698800349993
17142,7372.367377849998
17143,3743.626227570003
17144,7502.382098930025
17145,4727.469033050007
17146,7616.199646010024
17147,6685.57799721001
17148,7530.731136580037
17149,6617.281684920007
17150,5207.204943250001
17151,7899.510816159998
17152,8214.362176370018
17153,5745.143956069998
17154,5749.043376199999
17155,5606.7044661299915
17156,6757.314622100013
17157,5443.779344020001
17158,7531.534002040027
17159,7541.539105590039
17160,5668.805000739994
17161,3236.955975839992
17162,6543.259254369999
17163,7413.493783620005
17164,5933.799418140004
17165,6123.013119350011
17166,4693.346986280003
17167,7335.6471948099925
17168,4318.507925189984
17169,4574.844247220001
17170,7358.016788170006
17171,5723.872539029997
17172,5759.738603349997
17173,6572.450109589995
17174,4089.082213619983
17175,6839.92599090001
17176,5615.129767419991
17177,5514.831386959985
17178,4009.9897188099944
17179,4119.769374299985
17180,3964.0338063300023
17181,4328.706236789988
17182,2679.6549026099897
17183,8130.934261799999
17184,5746.669764799999
17185,5388.897155229993
17186,4729.879959379999
17187,6523.846320060003
17188,5622.6158660299925
17189,6440.506717919987
17190,4762.112139640002
17191,5706.231463249985
17192,6603.2306265600055
17193,5373.507885059987
17194,5823.760518310007
17195,6542.727035879996
17196,4965.11479294999
17197,7531.462020620041
17198,2680.220341659986
17199,6360.407814070002
17200,4101.077695219981
17201,4059.6112870299753
17202,7534.974837710041
17203,5520.497880489989
17204,6178.745366360006
17205,8201.344489110017
17206,6189.756088830006
17207,5752.798342709996
17208,6889.605856140008
17209,5311.2887794199805
17210,5748.054154599997
17211,5912.659351899995
17212,4297.184375139979
17213,4716.575976630001
17214,5429.401344709988
17215,5479.252444009994
17216,3627.0912774999956
17217,6436.278049700011
17218,5558.120111589993
17219,6693.633159480007
17220,5966.251687459986
17221,7407.5578722200025
17222,7520.430626070031
17223,5125.1017036400035
17224,5392.794836829991
17225,8238.895246010023
17226,3737.5108836800036
17227,4848.483399010007
17228,6204.244376640005
17229,6951.713680980017
17230,4314.621297269986
17231,5770.562641239992
17232,6003.685812090004
17233,6741.336255100015
17234,7251.639167699995
17235,2863.197212410019
17236,3694.2262501000073
17237,6692.480347120008
17238,6192.3505339300045
17239,7847.977403900006
17240,4950.689494509992
17241,7533.549884610038
17242,7480.907219450023
17243,5831.899451119997
17244,4656.527062589996
17245,5750.0050572499995
17246,7535.294784260034
17247,6661.890922040006
17248,4309.334035489983
17249,5930.727852649993
17250,6515.1506661499925
17251,7536.227367360041
17252,7255.983321649992
17253,2666.1806366299866
17254,6929.40903379002
17255,4714.363861990003
17256,6385.074556789987
17257,4953.453133519993
17258,6174.26711356001
17259,4557.243001569997
17260,7892.895335889993
17261,5752.679242289998
17262,7789.130695949992
17263,4682.795317859998
17264,6536.009285839996
17265,5635.170419039996
17266,6667.0303479600025
17267,3907.971378860012
17268,7539.025653680037
17269,3979.2607181800026
17270,7550.620482610031
17271,7139.4406463800005
17272,3656.1874944500096
17273,4144.991440079993
17274,6303.368168190006
17275,6937.71741260002
17276,6912.089100550016
17277,5539.37587535999
17278,5578.2720557400025
17279,8221.940679040026
17280,4333.111626959986
17281,5179.912046459995
17282,5320.4855092699845
17283,6199.148605790005
17284,6697.376215070007
17285,7790.413015890027
17286,8478.024401439958
17287,4957.091938329993
17288,5663.571625729995
17289,6890.179293500014
17290,6205.560645870011
17291,7748.338492930013
17292,6783.306979850012
17293,7736.4584793600125
17294,7537.75667439004
17295,4079.1600296899805
17296,4820.059627850014
17297,7404.8283328900025
17298,3494.303713130005
17299,4061.589169619983
17300,4312.713015589985
17301,4991.9632010400055
17302,3384.8854504700034
17303,4505.775495599996
17304,4546.080863529998
17305,6821.817132270009
17306,6378.982516750005
17307,5725.023115669998
17308,8224.779235620017
17309,3501.9617774100043
17310,4338.325641919987
17311,4166.046905389992
17312,5531.06287418
17313,7449.8767791000055
17314,3327.692526289992
17315,6338.833912060012
17316,5633.333016280001
17317,4776.903094210019
17318,3964.178105440002
17319,6531.647778939992
17320,6224.165966960002
17321,5077.743652890005
17322,5811.863540550009
17323,6720.044993690007
17324,7293.456800399989
17325,6052.686662220003
17326,4592.643244309998
17327,5821.991335400004
17328,4305.204654659982
17329,6299.817089270006
17330,4622.164705499993
17331,5539.133195609986
17332,6976.305536810013
17333,7478.336990929999
17334,8196.703260670014
17335,5616.445525849991
17336,4641.827317459998
17337,4226.73818368998
17338,5595.139716279993
17339,7318.75318801999
17340,4746.258791830013
17341,6348.086537550003
17342,3223.3121546399893
17343,3986.2531479299964
17344,7289.177006370002
17345,5651.61753785
17346,4312.515847209984
17347,5767.53180729999
17348,4792.201421160005
17349,8102.570046770001
17350,4979.882086290001
17351,6706.299636320003
17352,7273.059582049991
17353,6379.882515609998
17354,7402.672706030005
17355,8375.80830485995
17356,5503.460322089984
17357,3222.1867484999943
17358,7793.1247707099965
17359,5613.574036079994
17360,5781.486029439997
17361,7591.337353660035
17362,6488.518012050008
17363,5581.022728899992
17364,7543.89687586003
17365,5660.08280569
17366,3323.267711759996
17367,5622.723419589994
17368,5337.709388179976
17369,6317.591231210007
17370,5551.857215439995
17371,6532.664022610003
17372,6754.918876820013
17373,5741.460006790001
17374,7739.689663140009
17375,6182.365089820012
17376,7542.899639040035
17377,4314.227080459983
17378,6606.584670369999
17379,6196.835239329998
17380,5743.435024369998
17381,4753.44510192
17382,5583.527157909996
17383,3844.4860165300024
17384,5786.081583309999
17385,6219.374864280016
17386,5029.561863250003
17387,4299.93825330998
17388,5747.577753759999
17389,5711.413048889995
17390,7638.061243960024
17391,6884.9825188300165
17392,6202.588415040009
17393,5582.704606509994
17394,7332.624093690004
17395,5011.786072129999
17396,5370.198646479986
17397,5648.426401819997
17398,7342.13412028
17399,4223.056746019979
17400,6190.189059570012
17401,6980.245914120011
17402,6329.0394886000095
17403,5028.096456349994
17404,4920.825851810005
17405,6664.538680060009
17406,6932.366926860017
17407,6308.095571970009
17408,3691.7494635400085
17409,4568.619776679984
17410,4300.0793030699815
17411,5759.515708659996
17412,8152.9996663300135
17413,6675.486448600007
17414,6826.815919130005
17415,3849.422911880003
17416,7900.901644140002
17417,7551.513252140029
17418,5514.920537759986
17419,6183.311599690004
17420,7536.3309417800365
17421,7458.327028510013
17422,6159.326040510012
17423,5343.458269109979
17424,5750.159817079998
17425,4914.461527480002
17426,7540.646177970037
17427,4747.722880840017
17428,5908.805549319994
17429,7284.218739079988
17430,5547.888561679994
17431,3677.1767422299954
17432,6770.075574130014
17433,5486.135050429997
17434,4801.165744020015
17435,7889.9434236900015
17436,6194.224891680012
17437,3502.6247666100044
17438,5793.5815016699935
17439,6296.736652320006
17440,6753.555962110014
17441,5903.475549130003
17442,5143.370675720003
17443,3921.6839911200077
17444,8331.57135838999
17445,6437.117400849989
17446,6319.096426970004
17447,5754.938955719998
17448,6183.911296110007
17449,6723.6265832900035
17450,7531.576758540037
17451,4303.044150479987
17452,6729.868434170006
17453,5340.819964919975
17454,5333.659632129975
17455,6745.395204860016
17456,5666.386311819996
17457,6307.773993340005
17458,7533.831722260035
17459,4519.943909630001
17460,7538.605590980033
17461,6254.064287779999
17462,6343.644696240011
17463,3725.1075354500063
17464,6337.371233620009
17465,7548.01790946003
17466,4322.284319819994
17467,6417.799544600008
17468,5662.14263516999
17469,6968.0927031800165
17470,4786.6966231199995
17471,7318.753461179992
17472,7530.444598020037
17473,5776.991175099996
17474,7688.688070750018
17475,6197.772833720003
17476,5620.32523488999
17477,6562.066405099996
17478,6444.735782640003
17479,4538.70205112
17480,7321.139393119987
17481,7554.277886200028
17482,4320.719725599982
17483,5686.870149939988
17484,4062.807553019981
17485,6496.444049249995
17486,2537.2492705399886
17487,4625.770231779994
17488,6770.477257190011
17489,6340.992103310009
17490,4973.971488979991
17491,4789.879910160016
17492,7005.940251930008
17493,7738.118376460005
17494,5473.176936930002
17495,6759.259783450012
17496,6564.966701839999
17497,4094.305754629986
17498,8126.167063040001
17499,7347.236162860025
17500,7279.86519898999
17501,8209.799064790011
17502,6178.178391330011
17503,8157.9420409200075
17504,8266.703695600021
17505,8528.014921499976
17506,3851.900086180002
17507,5337.021500829986
17508,6977.442656270014
17509,6474.6471839699925
17510,5711.609725060002
17511,8140.462100089996
17512,2458.1525686399978
17513,5619.446138129994
17514,3705.039365140011
17515,6672.9100930100185
17516,7305.614703269989
17517,7806.360648599992
17518,7319.205493780005
17519,4735.188151840015
17520,7812.788523240004
17521,4213.750517849981
17522,5661.553054249988
17523,6471.167648109998
17524,5384.307369469979
17525,6216.760071970007
17526,4150.128696639988
17527,6338.0606665599735
17528,7449.620149880008
17529,6638.814148910007
17530,6744.81781897001
17531,8210.437196799996
17532,7318.536948989995
17533,6632.983040020008
17534,7901.188679999999
17535,4951.921457189993
17536,5325.884971209977
17537,6639.862471440007
17538,6330.3041299800025
17539,7386.0871708199975
17540,6753.757629700013
17541,6600.0524320500035
17542,6538.466491470008
17543,5580.367282249995
17544,6754.335068010009
17545,5684.914776530001
17546,5468.464821050004
17547,6988.485955199996
17548,6612.865553810004
17549,5755.094603839998
17550,5344.1797321899785
17551,5767.9799403399975
17552,5317.101141309983
17553,4067.367904579981
17554,4583.4159414199985
17555,6537.150642729998
17556,7530.315625700037
17557,4974.935611679993
17558,4055.430168709977
17559,7309.991561549998
17560,6538.518463019994
17561,5491.021843620004
17562,7355.30723566
17563,5774.871339719998
17564,5700.210502319999
17565,6444.694395019994
17566,7525.551440190037
17567,7321.708484639996
17568,7447.3326161300165
17569,5493.949155079983
17570,5929.655877669994
17571,7531.010218280036
17572,7478.864599200011
17573,5349.816331899985
17574,3991.1254473899953
17575,6300.729451070007
17576,7326.81913063
17577,8141.4066208099875
17578,6466.761166870001
17579,5679.032253039987
17580,4599.657248199996
17581,4076.6323584899815
17582,5740.502757390002
17583,6547.049597719999
17584,6665.088467930006
17585,3396.489386620002
17586,6144.896589410002
17587,5487.867086720002
17588,6800.041158480012
17589,4133.178402989988
17590,6309.633340910006
17591,4309.287498599982
17592,4065.4755555599813
17593,4313.987501479983
17594,7350.039914799995
17595,7334.383446290001
17596,6230.961909130006
17597,7268.369519859987
17598,7364.648251149995
17599,6484.154886960004
17600,5648.826728510005
17601,7532.979674310037
17602,4972.756130029997
17603,5352.558731639981
17604,6930.203202590021
17605,7351.189405300001
17606,6782.777145910011
17607,8180.665422480005
17608,5021.514541409993
17609,7193.291770709994
17610,7716.759206190017
17611,7351.0674884300015
17612,6379.7862950500075
17613,3505.0499924800038
17614,8482.751339119957
17615,6014.32384536
17616,5871.408534100004
17617,4507.22798081
17618,5595.678297779991
17619,6155.377954190009
17620,7949.547395059984
17621,6231.485510839997
17622,5641.487942239998
17623,4104.984829909981
17624,6744.057702989998
17625,4697.100716590002
17626,6185.490924080012
17627,3930.9253155500123
17628,7334.486631819995
17629,6338.93788136001
17630,4650.582706549994
17631,3541.6697801000028
17632,7904.6430433699925
17633,6746.116830820011
17634,6310.865564320008
17635,5157.115506170002
17636,4081.125612739978
17637,7346.989270570003
17638,4256.844504049983
17639,5315.989161119993
17640,8242.939680140022
17641,6970.6695113200085
17642,7343.048991219999
17643,3440.2666297199958
17644,6821.624379620011
17645,6542.188154339995
17646,3694.943128110012
17647,6962.331680390009
17648,5337.456112609976
17649,7821.550618029993
17650,7440.074899600002
17651,7309.835607639995
17652,4305.6511204799845
17653,6246.580452809995
17654,7525.171553020042
17655,6742.4185972600135
17656,6932.045147130013
17657,4348.791790589992
17658,6751.3109222700095
17659,4300.602015909981
17660,5871.6531827700055
17661,7633.412542700022
17662,6427.871641670001
17663,6187.488065630013
17664,6176.973808599995
17665,6910.002099680016
17666,4963.526673609991
17667,2592.171139109982
17668,4706.0899666700125
17669,4681.1213252399975
17670,8421.851897189938
17671,5352.6393679799785
17672,4849.545737500004
17673,3798.5481230200066
17674,4908.205954600005
17675,7533.674957360041
17676,3722.253672579996
17677,5482.820818600005
17678,5621.401331849992
17679,5553.892674549999
17680,4967.902149349997
17681,3806.7241087100065
17682,4952.121352619995
17683,6218.792373800005
17684,6965.351235000013
17685,6682.686186490008
17686,5628.86519454999
17687,6202.7959535100135
17688,5584.851515159995
17689,6270.517077220002
17690,7332.86407281
17691,8258.122754590018
17692,6568.976944649999
17693,6651.705453870008
17694,6174.548745130017
17695,6743.475281670009
17696,4612.148844329999
17697,5663.913117989989
17698,5478.288983010005
17699,4074.8580461399793
17700,5821.373880539996
17701,7321.156894509996
17702,6193.41412165001
17703,4995.403919539994
17704,6445.923820999994
17705,4816.923137150007
17706,4595.336675789997
17707,4690.560637590005
17708,8200.71898345001
17709,7641.516679589998
17710,6098.0551042500065
17711,4951.176410039995
17712,5744.585261349999
17713,6540.91337352
17714,4751.925213600007
17715,7531.9666662600375
17716,6555.291123499996
17717,4268.369302199983
17718,4602.276227969993
17719,3733.6360272600004
17720,7373.579454840004
17721,6849.847795720015
17722,6469.004827969987
17723,5616.607041589992
17724,7370.469775050002
17725,5641.831566409986
17726,5433.200915700006
17727,7065.257268450006
17728,5332.160096359975
17729,7353.897603579997
17730,3751.690241950013
17731,5330.489144529975
17732,4634.275887169995
17733,6319.287667550009
17734,6839.479658440012
17735,7521.892702750022
17736,6978.765691940006
17737,6185.14729124001
17738,5623.01046650999
17739,5328.657693999993
17740,3479.8456460100006
17741,5839.100835349999
17742,6341.163800960008
17743,7351.14538091
17744,4962.719874539992
17745,5361.640787249984
17746,4268.685861889983
17747,6212.8597332700065
17748,6338.472740870012
17749,4218.916246089981
17750,5652.484776079995
17751,7225.378060920011
17752,6361.560928189981
17753,5905.653300149995
17754,5636.579730149994
17755,5927.8095901199995
17756,6214.188021150012
17757,5672.428724279986
17758,6318.5233616300075
17759,6717.355735890014
17760,3221.28041462999
17761,7182.575258449997
17762,7373.18580233
17763,5507.835799109985
17764,6743.184077620011
17765,8262.201722510023
17766,7761.372373779993
17767,7480.522305830019
17768,3048.4955202599804
17769,6262.439237719996
17770,7218.269026569997
17771,7314.142827939997
17772,6759.415483970004
17773,8198.379844020015
17774,8201.158127710018
17775,5440.060070700008
17776,6829.542146970007
17777,5330.514689649975
17778,4165.207555219994
17779,6469.44233763
17780,4230.588671999984
17781,7153.527474360001
17782,6355.665473130009
17783,3716.071084399996
17784,3723.040177280001
17785,4569.008867189997
17786,5365.40829510998
17787,6726.967365950006
17788,8204.696876010015
17789,5755.376247209998
17790,5846.28862309
17791,6549.488738079996
17792,7787.24326089
17793,7705.422205890013
17794,6782.295630780012
17795,6950.175555640011
17796,6174.803353430007
17797,4301.035533179986
17798,7342.5776656699945
17799,7537.092531730036
17800,4313.985166039985
17801,7831.663501699997
17802,6362.346010699981
17803,5620.282697259997
17804,4646.040624869997
17805,6057.412874390001
17806,4751.242161280018
17807,5037.864109490004
17808,6189.316730760013
17809,6447.614632349998
17810,7008.890219550012
17811,7366.361216370002
17812,6677.848476770011
17813,8202.724557840009
17814,6834.668428980013
17815,7358.436188129997
17816,5496.027996980001
17817,5348.735692749977
17818,8211.819663670012
17819,2506.5660568799917
17820,6560.151242439996
17821,6317.459050029998
17822,6381.470770250004
17823,4076.249131759984
17824,5638.5078781899965
17825,5338.7371325199765
17826,6218.954172030004
17827,5620.249047399996
17828,5839.70463624
17829,5715.684697929998
17830,2462.3303635699986
17831,6198.133727750011
17832,6708.3776428300025
17833,6700.157502419999
17834,7138.625272539995
17835,4969.778699129996
17836,5757.306716389997
17837,8223.285236920019
17838,6155.293526020011
17839,6442.910111199993
17840,5643.4623214299845
17841,5360.36306668998
17842,8331.384764549972
17843,7585.263994480027
17844,6986.032041550012
17845,3500.5542934300047
17846,7174.701995279997
17847,6804.491948860009
17848,3727.437471900006
17849,2465.161446419999
17850,5560.156468989994
17851,7281.850451060001
17852,6468.269221649998
17853,7298.321894139988
17854,4564.865009859994
17855,5730.392894759993
17856,5764.205301679998
17857,6315.794714260006
17858,4902.544739320004
17859,6291.652915940009
17860,7354.169337070003
17861,5774.003226069992
17862,7828.66530865001
17863,6446.629848079986
17864,5471.613385909986
17865,5801.160955550004
17866,6337.735956160004
17867,6529.638549939995
17868,4961.865842479994
17869,5717.861374769999
17870,6868.610428980009
17871,4022.9501756400045
17872,6544.581300939995
17873,5482.797853010002
17874,2688.5322119399852
17875,6188.273492340011
17876,8246.818352260027
17877,3778.1522986200116
17878,5349.101852329979
17879,5558.439659679992
17880,3818.1786409100077
17881,6881.2669758500115
17882,5444.258600069982
17883,3692.7094633000074
17884,5968.367863910005
17885,5650.450133269991
17886,5668.507127679986
17887,3912.1975695700125
17888,6902.455612860011
17889,8134.206852289998
17890,5406.557439699979
17891,4781.91823408001
17892,3837.5390421899965
17893,5338.407992839983
17894,6367.743965770007
17895,5640.423030279994
17896,4070.2931224799786
17897,6718.346815750009
17898,8304.773710640004
17899,3985.367207280001
17900,5332.501870779975
17901,6448.439849679995
17902,7305.283712569988
17903,7178.558575859993
17904,5619.262748839998
17905,3896.1164081800075
17906,4568.662003409998
17907,6806.2310565600155
17908,5641.731994099995
17909,5920.418472940003
17910,5931.101540100002
17911,6167.418575279997
17912,4593.582092589997
17913,4295.490943659982
17914,4831.8544414800035
17915,6811.124569200015
17916,4299.926044119982
17917,4066.609109589975
17918,4983.535101089998
17919,8133.594061610008
17920,2700.8157102299856
17921,5051.394991459995
17922,5599.985667799998
17923,4121.380411069992
17924,5355.893684809981
17925,5339.23465467
17926,6442.108705589989
17927,4796.273538090009
17928,5584.2469220399935
17929,5334.92339724998
17930,6924.22138535002
17931,6177.8230011600035
17932,8181.256497890013
17933,6516.484072349994
17934,6748.2828023900065
17935,5774.402512089996
17936,7349.435375109999
17937,3695.5852898100115
17938,4046.694042599978
17939,7309.4061365899925
17940,5776.846233529993
17941,3675.737817059994
17942,5590.890254039992
17943,4581.199187719998
17944,6690.38725925
17945,6703.708854450011
17946,6539.565859829997
17947,7887.174551649996
17948,8234.673153660015
17949,5337.477571309975
17950,6637.738520539995
17951,7537.457093690034
17952,6352.642443409984
17953,7372.745502699999
17954,8532.486878729975
17955,5796.526255629994
17956,4058.9229106099783
17957,7373.948502130021
17958,6175.902245000012
17959,7266.790228810001
17960,3480.660523319998
17961,6923.00639280002
17962,6879.731678420015
17963,7268.419330839996
17964,4313.692485279984
17965,5782.900917049996
17966,4954.533607539994
17967,6382.519876749996
17968,4323.816976949989
17969,7368.886208310002
17970,5614.316273839994
17971,5658.982053369989
17972,6356.638848369977
17973,6184.010060610007
17974,8341.953337059971
17975,5619.203904469991
17976,5650.887563799994
17977,6347.167731420003
17978,7327.615735519994
17979,6551.497847549997
17980,3990.388139279997
17981,6598.8151304600015
17982,7216.46067139
17983,5923.306909250008
17984,6812.048979450015
17985,7382.668071280004
17986,6836.116773730012
17987,3779.904623670004
17988,6255.539425019995
17989,7443.344122010016
17990,5462.84509377
17991,6136.948554669998
17992,6874.605737480012
17993,6180.5675102500045
17994,4857.994389330006
17995,5106.7916328400015
17996,5650.275489389999
17997,6536.234251039996
17998,6768.011368480012
17999,5485.980240430003
18000,5594.437924019994
18001,8245.60529001002
18002,6553.771894349992
18003,6549.269634600001
18004,5622.382813519991
18005,6790.461380100009
18006,6362.140422989974
18007,7656.305816319982
18008,6331.30460165998
18009,4584.597403769999
18010,6200.151896040007
18011,4626.754261969994
18012,7733.256083699999
18013,6355.6196109699795
18014,5761.055943339997
18015,6912.189301640013
18016,4114.98148438999
18017,7915.362621820001
18018,7373.823415540005
18019,7325.091788600003
18020,3226.4038243799905
18021,5610.849711549995
18022,7276.816812699995
18023,6666.935805090009
18024,6189.357175420012
18025,6997.963800560009
18026,3909.022664100014
18027,3680.481147190007
18028,6539.145079359995
18029,6572.700700990002
18030,7350.528749170004
18031,5344.849888669979
18032,6467.876061069998
18033,5509.854804029988
18034,6451.102001679994
18035,5752.51348552
18036,4297.0346747699805
18037,6288.214965569993
18038,6880.84106798002
18039,5921.925380440004
18040,8400.565812619945
18041,4313.115876359985
18042,8411.27182263995
18043,6399.099557689981
18044,6542.055697979996
18045,6217.879377590007
18046,6511.31153279
18047,3718.8734811599934
18048,5759.603653019999
18049,3652.429383059997
18050,6558.254833059995
18051,5780.016097879992
18052,6953.475630230016
18053,7368.084867640004
18054,7313.089151909989
18055,7343.3551197100005
18056,6558.127298229996
18057,5607.336966769998
18058,5949.33592592
18059,7215.253004849998
18060,7306.211266089995
18061,5796.439386890004
18062,6227.089753430004
18063,6597.0842997700065
18064,5755.122818219998
18065,6074.198369019992
18066,6766.951919420011
18067,7359.767431999998
18068,8416.133287729936
18069,8228.013038620014
18070,8233.867538240022
18071,7854.145924599997
18072,6882.924258260006
18073,6185.857691390006
18074,3715.413465259998
18075,8457.331086279935
18076,3049.43396893998
18077,6744.293416620007
18078,4749.022076400019
18079,7380.987316790017
18080,6577.884654429997
18081,5799.4541660800005
18082,7803.770054439998
18083,6273.158784559998
18084,4073.9926331299807
18085,2489.030599080001
18086,5502.525061709998
18087,5220.963807389997
18088,4630.985895679997
18089,8200.849483170019
18090,5446.635657330007
18091,6849.794390570017
18092,7340.7733832499935
18093,8248.034078950026
18094,5769.253888089997
18095,4934.887892469998
18096,6199.709925700006
18097,3815.498543890003
18098,6749.605821710012
18099,6199.258779950011
18100,7702.956772320005
18101,5764.471849239998
18102,6308.530184290006
18103,3890.7688103400055
18104,7538.9109141600375
18105,6536.408705289996
18106,7429.62143605001
18107,5597.2255769299945
18108,7847.260821869994
18109,4959.117740889995
18110,6141.421126770001
18111,5748.193875879998
18112,4584.5315389499965
18113,7736.034689780014
18114,6501.890377099991
18115,6178.2944998300145
18116,6562.597240479996
18117,6457.271074029989
18118,4061.559172439975
18119,7324.455690799993
18120,5941.84361055
18121,7958.13989755
18122,6528.556787729999
18123,5589.055443649993
18124,6630.388067620003
18125,8174.47289126001
18126,5447.332887470004
18127,3310.023842969997
18128,7360.510416460001
18129,4936.195420160002
18130,4303.838120819985
18131,3628.868067219998
18132,5723.305296509996
18133,6206.780243780012
18134,5337.234041449974
18135,7371.091880949998
18136,5280.431033609982
18137,3259.6077221299893
18138,7679.457461779986
18139,7776.776392180006
18140,3911.3443795800135
18141,3878.2023469099986
18142,6642.603540580005
18143,7548.246794750033
18144,5752.4491248099985
18145,5501.4304424299835
18146,5098.053345729994
18147,5695.21887108
18148,5675.143378059989
18149,4725.816984910014
18150,6165.850248330004
18151,7326.117808140006
18152,8202.087791880016
18153,5263.530121650004
18154,3971.556818040008
18155,6199.680623220009
18156,6900.653398250015
18157,6587.58723270001
18158,5310.21061987998
18159,6800.687319660012
18160,5457.92192398
18161,6700.100272150004
18162,3705.674026289991
18163,6789.184299310012
18164,6562.825782439995
18165,5641.4242775599905
18166,7382.5685042000005
18167,8404.108995639943
18168,7418.074349390002
18169,6718.592813870007
18170,6202.879742300014
18171,5655.119595840002
18172,4811.341616269998
18173,4297.03896586998
18174,6608.107913209997
18175,6901.734886900018
18176,2928.252170689985
18177,6633.612333229998
18178,8282.94293674997
18179,5525.127534769997
18180,5636.571872840002
18181,6935.350696010016
18182,6454.563245829996
18183,8327.023791009955
18184,6907.406296150018
18185,8247.556487950025
18186,6521.040171269997
18187,8192.84368840001
18188,6479.6993459099995
18189,4783.587110440017
18190,6619.664995589996
18191,6757.868446130011
18192,6928.209115570019
18193,4960.57393576999
18194,5758.277153479998
18195,5359.752357479982
18196,5620.1875108299855
18197,6607.612261150004
18198,4305.180617419987
18199,6505.735097190002
18200,5746.340846759999
18201,4757.370708410017
18202,7366.957434910005
18203,6879.663276930018
18204,5535.7136277999925
18205,5643.986659499989
18206,4998.735834370002
18207,7355.34584047
18208,4319.235477739983
18209,7294.905602539989
18210,5827.607459130003
18211,5623.689369439994
18212,7299.824567509986
18213,6298.080044630006
18214,5351.295431049979
18215,6204.753054640009
18216,6206.551745420008
18217,7155.947101989993
18218,5943.2126794000005
18219,6188.28016910001
18220,4610.200919119988
18221,7320.391891369993
18222,6356.097779510003
18223,4636.686674139989
18224,8193.438830250014
18225,6240.891148999997
18226,4985.43581840999
18227,4023.9533992800025
18228,6204.030811830004
18229,3261.838414779989
18230,5765.665133649992
18231,4111.467121689987
18232,8202.694261230019
18233,3245.8389341999896
18234,3228.949656259991
18235,6546.5392563999985
18236,5505.519587729987
18237,6042.758470149995
18238,4557.296332239998
18239,4063.3766471199756
18240,4227.4924612699815
18241,6161.886058750005
18242,7209.871999869988
18243,5140.354181850002
18244,4858.901722030008
18245,3751.175241010007
18246,7360.085324670004
18247,7359.876750210004
18248,4084.831368709985
18249,4499.28158713
18250,7527.0074398200395
18251,6190.718343660005
